item_barcode|sku_code|ean_barcode|variant_label|is_active
992473847627|SKU-4436|8902795091497|28-Rust|1
999929222114|SKU-4436|8902795091497|30-Sky Blue|1
992299165760|SKU-4436|8902795091497|XL-Sky Blue|1
999320107133|SKU-4437|8902029207855|30-Off-White|1
996025151634|SKU-4437|8902029207855|L-Grey|1
994804492529|SKU-4437|8902029207855|28-Grey|0
999992365278|SKU-4438|8909964861620|40-Red|1
999950698784|SKU-4438|8909964861620|S-Beige|1
999964873015|SKU-4438|8909964861620|M-White|1
992459486525|SKU-4439|8900907192019|42-Indigo|1
995788113726|SKU-4439|8900907192019|34-Grey|1
999675083492|SKU-4439|8900907192019|S-Mustard|1
993452951241|SKU-4440|8900320444417|30-Off-White|1
995392283675|SKU-4440|8900320444417|40-Charcoal|1
992460441250|SKU-4441|8903836286500|42-Lavender|1
994273515710|SKU-4441|8903836286500|32-Lavender|1
995365382797|SKU-4442|8907921075120|34-Teal|1
996395253634|SKU-4442|8907921075120|XXL-Mustard|1
993669143879|SKU-4442|8907921075120|28-Charcoal|1
992623164493|SKU-4443|8905517616095|XS-Charcoal|1
996497817014|SKU-4444|8906844579088|36-Charcoal|1
998496024116|SKU-4445|8904846821523|3XL-White|1
994904781232|SKU-4445|8904846821523|42-White|1
997126829004|SKU-4446|8909751200516|XXL-Grey|1
993746912895|SKU-4447|8902241784338|40-Off-White|1
994951754671|SKU-4447|8902241784338|XL-Off-White|1
992099354114|SKU-4448|8903775133749|36-Red|1
999158866994|SKU-4448|8903775133749|M-Black|1
993712522355|SKU-4449|8902826088272|3XL-White|1
999666691768|SKU-4450|8902411256199|34-Charcoal|1
992857386863|SKU-4450|8902411256199|XXL-Teal|1
998430764686|SKU-4451|8900368059963|40-Sky Blue|1
993531937087|SKU-4451|8900368059963|36-Pink|1
999612009136|SKU-4452|8906941024636|L-Red|1
998285289993|SKU-4453|8900160622668|36-Lavender|1
997801500447|SKU-4453|8900160622668|32-Red|1
995851077926|SKU-4454|8905254758748|XL-Beige|1
999316168504|SKU-4454|8905254758748|XL-Pink|1
998707330244|SKU-4455|8909779726918|Free Size-Pink|1
994107450960|SKU-4456|8909028741869|32-Mustard|1
996627754742|SKU-4457|8907186928603|38-Peach|1
995660815595|SKU-4457|8907186928603|32-Grey|1
994827406730|SKU-4458|8903690336563|38-Navy|1
999425494290|SKU-4458|8903690336563|38-Charcoal|1
995755133131|SKU-4459|8909464755087|34-Rust|1
992825733963|SKU-4459|8909464755087|32-Grey|1
995984166507|SKU-4460|8906302864442|M-Teal|1
992156522921|SKU-4460|8906302864442|S-Olive|1
991295666943|SKU-4460|8906302864442|30-White|1
992077551945|SKU-4461|8908813683923|32-Indigo|1
997915256204|SKU-4462|8909217076252|XS-Mustard|1
994274132564|SKU-4463|8906152866125|30-Red|1
999951886149|SKU-4463|8906152866125|28-Peach|1
997286372205|SKU-4464|8908647752265|36-Maroon|1
996721342978|SKU-4464|8908647752265|32-Teal|1
998748491894|SKU-4464|8908647752265|38-Navy|1
995607048806|SKU-4465|8904224210206|42-Sky Blue|1
998159672548|SKU-4466|8907938689870|XL-Charcoal|1
996523593329|SKU-4466|8907938689870|Free Size-Olive|1
991888929543|SKU-4467|8908227965011|38-Rust|1
991025461102|SKU-4467|8908227965011|28-Charcoal|1
992400826414|SKU-4467|8908227965011|Free Size-Beige|1
996557822830|SKU-4468|8908068791745|42-Navy|1
997939830880|SKU-4468|8908068791745|M-Sky Blue|1
997206936668|SKU-4468|8908068791745|28-White|1
998704332716|SKU-4469|8906193739979|L-Maroon|1
997813595607|SKU-4470|8907647632366|30-Rust|1
995473526208|SKU-4470|8907647632366|34-Charcoal|1
992462127015|SKU-4471|8908712221090|30-Beige|1
991459712419|SKU-4472|8904442507096|34-Navy|1
993119242486|SKU-4472|8904442507096|Free Size-Red|1
992853762524|SKU-4472|8904442507096|Free Size-Off-White|1
994558651732|SKU-4473|8904401923579|32-Mustard|1
996249334985|SKU-4474|8904512963654|36-Teal|1
991578421630|SKU-4475|8902701203477|32-Sky Blue|1
997952990289|SKU-4475|8902701203477|28-Off-White|1
999887273388|SKU-4475|8902701203477|M-Off-White|1
991956760495|SKU-4476|8901312467414|32-Sky Blue|1
997126765031|SKU-4477|8903322289806|42-Beige|1
991591277970|SKU-4477|8903322289806|3XL-Rust|1
994141037238|SKU-4478|8901114321592|42-Mustard|1
997988532688|SKU-4478|8901114321592|XL-Indigo|1
992312179410|SKU-4478|8901114321592|XS-Charcoal|1
993598685146|SKU-4479|8907594835480|42-Rust|1
996307114712|SKU-4479|8907594835480|34-Rust|1
992373719683|SKU-4479|8907594835480|Free Size-Navy|1
992968644878|SKU-4480|8902500430215|3XL-Peach|1
996947391299|SKU-4481|8908842830442|S-Lavender|1
999485743775|SKU-4481|8908842830442|M-Olive|1
997834094023|SKU-4482|8904028965662|34-Indigo|1
991490035508|SKU-4483|8907572486528|36-Grey|1
998771332640|SKU-4484|8905876335456|Free Size-Grey|1
992639692569|SKU-4484|8905876335456|30-Black|1
999635630001|SKU-4484|8905876335456|34-Beige|0
996692128991|SKU-4485|8902620559804|L-Teal|1
996311023899|SKU-4485|8902620559804|XL-Indigo|1
998333400628|SKU-4485|8902620559804|42-Mustard|1
994815123939|SKU-4486|8903068978588|36-Off-White|0
993168975245|SKU-4486|8903068978588|28-Mustard|1
995776374161|SKU-4486|8903068978588|L-Pink|1
997051139779|SKU-4487|8903207438473|28-Navy|1
999250252374|SKU-4487|8903207438473|Free Size-Black|1
999280858282|SKU-4487|8903207438473|34-Grey|1
996714875864|SKU-4488|8907113384945|40-Mustard|1
998355825365|SKU-4488|8907113384945|M-Peach|1
992881981270|SKU-4489|8909182213751|XL-Peach|1
992513650981|SKU-4490|8902369821765|40-Peach|1
999516919193|SKU-4491|8908284717016|M-Maroon|1
991335532537|SKU-4491|8908284717016|XXL-Mustard|1
993876913833|SKU-4491|8908284717016|XL-Grey|1
994902015855|SKU-4492|8906515217003|M-Grey|1
991131468017|SKU-4492|8906515217003|30-Navy|1
994774385510|SKU-4493|8900344690040|XXL-Teal|1
995493162256|SKU-4493|8900344690040|32-Pink|1
999612832658|SKU-4493|8900344690040|36-Indigo|1
991257954462|SKU-4494|8901789676913|32-Grey|1
997133880921|SKU-4494|8901789676913|S-Navy|1
991361283840|SKU-4495|8902467023554|3XL-Beige|1
992918571138|SKU-4496|8902956238780|3XL-Off-White|1
991666271720|SKU-4497|8901423981668|XS-Pink|1
999004784167|SKU-4498|8909628665537|XS-Navy|1
998404047605|SKU-4499|8902633673817|32-Grey|1
993107856920|SKU-4500|8907307459956|XL-Red|1
995653816553|SKU-4500|8907307459956|34-White|1
998005887789|SKU-4500|8907307459956|M-Grey|1
996509822889|SKU-4501|8904100069513|3XL-Peach|1
994526219428|SKU-4502|8906603211062|30-Mustard|1
998474626949|SKU-4502|8906603211062|L-Charcoal|1
998105815322|SKU-4503|8906557896102|XL-Lavender|1
991420098356|SKU-4504|8909832006423|28-Sky Blue|1
994883748828|SKU-4504|8909832006423|M-Indigo|1
998237489972|SKU-4505|8903620154470|3XL-Olive|1
995511649647|SKU-4505|8903620154470|XL-Off-White|1
992813570815|SKU-4506|8907492754594|3XL-White|1
999796710255|SKU-4507|8909601426713|S-Rust|1
992861569206|SKU-4508|8902444261543|XL-Indigo|1
997534816487|SKU-4508|8902444261543|XS-Mustard|1
997780279700|SKU-4508|8902444261543|30-Off-White|1
994280454494|SKU-4509|8909976571651|30-Pink|1
994308644557|SKU-4509|8909976571651|XS-Beige|1
995036659288|SKU-4509|8909976571651|40-Lavender|1
997496016786|SKU-4510|8909142776415|34-Charcoal|1
998434769296|SKU-4510|8909142776415|Free Size-White|1
996666500482|SKU-4510|8909142776415|30-White|1
998971875008|SKU-4511|8906862814789|Free Size-Indigo|1
993736467766|SKU-4512|8900475041525|Free Size-Indigo|1
997315627087|SKU-4512|8900475041525|Free Size-Red|1
996267676258|SKU-4513|8905592533741|42-Sky Blue|1
991403559426|SKU-4513|8905592533741|28-Grey|1
992094937535|SKU-4514|8905307586948|XS-Off-White|1
998906970666|SKU-4514|8905307586948|38-Off-White|0
994737953774|SKU-4515|8909725509357|36-Peach|1
999353449240|SKU-4516|8903331903927|30-Off-White|1
994517664184|SKU-4517|8905759256864|42-Mustard|1
994437162864|SKU-4518|8909512665831|42-Lavender|1
995209010259|SKU-4519|8909257320216|Free Size-Grey|1
991098823939|SKU-4519|8909257320216|3XL-Navy|1
994924222241|SKU-4519|8909257320216|3XL-Teal|1
992554192671|SKU-4520|8901539547989|M-Red|1
997314235185|SKU-4520|8901539547989|XS-Olive|1
996282528162|SKU-4520|8901539547989|28-Off-White|1
998115255256|SKU-4521|8906191533254|XL-Sky Blue|1
991435083313|SKU-4521|8906191533254|38-Sky Blue|1
994995742702|SKU-4522|8900135936140|3XL-Mustard|1
994428066355|SKU-4523|8902850338287|32-Mustard|1
991400727456|SKU-4523|8902850338287|XS-Black|1
997152254182|SKU-4524|8902099335450|38-Black|1
993882134683|SKU-4524|8902099335450|34-Off-White|1
996203585694|SKU-4525|8909218996677|30-Beige|1
999316313890|SKU-4526|8904988565098|XS-Sky Blue|1
994364187045|SKU-4527|8902313248653|38-Indigo|1
997053775684|SKU-4528|8907200973502|32-Mustard|1
992999425275|SKU-4529|8900484323425|3XL-Charcoal|1
994887339154|SKU-4529|8900484323425|M-Mustard|1
992347499028|SKU-4530|8903818815433|38-Off-White|1
997313707794|SKU-4530|8903818815433|36-Indigo|1
994451609087|SKU-4530|8903818815433|3XL-Teal|1
994722742115|SKU-4531|8900316341391|L-Olive|1
998828981624|SKU-4532|8904002675415|XXL-Beige|1
992759643001|SKU-4533|8903858874481|30-Maroon|1
993599088217|SKU-4533|8903858874481|L-Teal|1
998055641421|SKU-4533|8903858874481|28-Rust|1
995128637918|SKU-4534|8900252087091|34-Navy|1
998111077121|SKU-4535|8904210322399|3XL-Teal|0
991379663392|SKU-4536|8906096517026|3XL-Red|1
997410320476|SKU-4536|8906096517026|S-Beige|0
992021663224|SKU-4537|8909745248596|36-Indigo|1
995536863037|SKU-4537|8909745248596|34-Navy|1
992612690333|SKU-4537|8909745248596|32-White|1
996597562732|SKU-4538|8906612357303|40-Rust|1
999814252056|SKU-4538|8906612357303|42-Grey|1
998612037803|SKU-4539|8903455770732|M-Red|1
991588961998|SKU-4539|8903455770732|34-Red|1
997647427053|SKU-4540|8903834207884|L-Red|1
996061129261|SKU-4541|8908092423304|L-Olive|1
991396627532|SKU-4542|8901743995887|40-Mustard|1
997144889053|SKU-4542|8901743995887|38-Off-White|1
992224816543|SKU-4543|8906751883904|38-Pink|1
998374710454|SKU-4544|8902000720467|XL-Maroon|1
993671951355|SKU-4544|8902000720467|L-Mustard|0
992806491391|SKU-4544|8902000720467|42-Red|1
996269082998|SKU-4545|8908352140252|38-Off-White|1
991091294455|SKU-4546|8903364506787|Free Size-Maroon|1
996560575644|SKU-4547|8903283903855|34-Peach|1
995879154068|SKU-4548|8907309698773|L-Lavender|1
994667865208|SKU-4548|8907309698773|42-Rust|1
998089060452|SKU-4549|8901204265938|Free Size-Black|1
998868750419|SKU-4549|8901204265938|32-Black|1
993819741045|SKU-4549|8901204265938|40-Mustard|1
994446634431|SKU-4550|8901280424206|34-Maroon|1
995271606892|SKU-4551|8907225426109|42-White|1
996935219093|SKU-4552|8908366774913|XXL-White|1
997001894244|SKU-4552|8908366774913|40-Sky Blue|1
992601515273|SKU-4552|8908366774913|XS-Mustard|1
994478447084|SKU-4553|8903359180772|38-Maroon|1
999777932289|SKU-4554|8905788822030|32-Off-White|0
991041906581|SKU-4555|8906836101134|L-Pink|1
997702759156|SKU-4555|8906836101134|34-Pink|1
992281516315|SKU-4555|8906836101134|30-Teal|1
994996910952|SKU-4556|8903462397492|34-Lavender|1
996769216478|SKU-4556|8903462397492|38-Rust|1
996058904132|SKU-4557|8903550578291|M-Peach|1
996130101205|SKU-4557|8903550578291|L-Black|1
995892947249|SKU-4558|8905736187190|34-Mustard|1
996912842933|SKU-4558|8905736187190|Free Size-Peach|1
996074571922|SKU-4559|8900652276551|30-Maroon|1
999999439197|SKU-4559|8900652276551|XS-Olive|1
993918068233|SKU-4559|8900652276551|XL-Black|1
996736075914|SKU-4560|8908698331706|M-Indigo|1
994335341877|SKU-4560|8908698331706|XL-Red|1
998638354837|SKU-4561|8901259894593|38-Olive|1
992424337689|SKU-4562|8901849078094|L-Rust|1
995801569697|SKU-4562|8901849078094|L-Peach|1
991707407808|SKU-4562|8901849078094|M-Indigo|1
991879957022|SKU-4563|8906560258054|L-Peach|1
991700583575|SKU-4563|8906560258054|XL-Teal|1
991457781684|SKU-4564|8909371936530|L-Rust|1
991285664021|SKU-4564|8909371936530|M-Teal|1
997950485194|SKU-4565|8907960965724|34-Navy|1
991826684741|SKU-4565|8907960965724|M-Rust|1
998212054957|SKU-4566|8902558603598|36-Black|1
996692091938|SKU-4566|8902558603598|XL-Mustard|1
992199522862|SKU-4566|8902558603598|XS-Grey|1
991857315272|SKU-4567|8909512523259|3XL-Mustard|1
999014428603|SKU-4567|8909512523259|XXL-Teal|1
999094704789|SKU-4567|8909512523259|S-Black|1
992118053353|SKU-4568|8900028148741|L-Beige|1
991852362905|SKU-4568|8900028148741|38-Off-White|1
998296677193|SKU-4569|8904037170263|32-Teal|1
993389799575|SKU-4569|8904037170263|28-Olive|1
996873324577|SKU-4569|8904037170263|40-Charcoal|1
995519007845|SKU-4570|8904061729280|Free Size-Pink|1
992047830655|SKU-4570|8904061729280|42-Grey|1
998079662939|SKU-4571|8905683011141|30-Maroon|1
993273214195|SKU-4572|8903859403566|38-Navy|1
997090970916|SKU-4573|8902886708430|M-Pink|1
991624132800|SKU-4573|8902886708430|M-Sky Blue|1
998826474798|SKU-4573|8902886708430|42-Grey|1
994215113581|SKU-4574|8901975967590|M-Sky Blue|1
999056073726|SKU-4574|8901975967590|36-Sky Blue|1
996822704222|SKU-4575|8903765927069|28-Grey|1
995633453132|SKU-4576|8906759161494|34-Sky Blue|1
995011629656|SKU-4576|8906759161494|3XL-Peach|1
994663593220|SKU-4577|8904927095724|XS-Mustard|1
992228854526|SKU-4577|8904927095724|Free Size-Rust|1
997936442199|SKU-4577|8904927095724|30-Lavender|1
995325388609|SKU-4578|8903109074466|M-Off-White|1
996370188872|SKU-4578|8903109074466|XXL-Indigo|1
997735283449|SKU-4579|8905603568825|42-Peach|1
999874544812|SKU-4580|8907006342192|34-Indigo|1
992094694097|SKU-4580|8907006342192|Free Size-Charcoal|1
997006091018|SKU-4581|8908620824481|32-Olive|1
998572765816|SKU-4581|8908620824481|34-Olive|1
996115038782|SKU-4582|8909373228591|XXL-Black|1
995915557404|SKU-4582|8909373228591|L-Indigo|1
996602064539|SKU-4583|8907446879903|M-Pink|1
995888632606|SKU-4583|8907446879903|XS-Rust|1
996819765781|SKU-4584|8905672568556|Free Size-Rust|1
994022275195|SKU-4585|8904158991992|XL-Peach|1
991308131734|SKU-4585|8904158991992|30-Olive|1
993006375361|SKU-4585|8904158991992|34-Beige|0
994531580278|SKU-4586|8906305182975|XL-Black|1
997325489413|SKU-4586|8906305182975|XL-Off-White|1
996067441294|SKU-4587|8901573691913|36-Olive|1
994068411110|SKU-4587|8901573691913|L-Off-White|1
997857769175|SKU-4588|8904910155327|34-White|1
997326670194|SKU-4589|8907924107335|32-Off-White|1
997524634530|SKU-4589|8907924107335|S-Teal|1
997229123040|SKU-4590|8908038741918|42-Rust|1
997604894340|SKU-4591|8902655100347|Free Size-Teal|1
992407082813|SKU-4591|8902655100347|XS-Lavender|1
993401585803|SKU-4592|8907322258221|M-Indigo|1
995146490433|SKU-4592|8907322258221|XL-Mustard|1
991718840283|SKU-4592|8907322258221|40-Olive|1
997803731466|SKU-4593|8905688842032|34-Mustard|1
996022215496|SKU-4594|8901480654584|XS-Grey|1
992216362684|SKU-4595|8905051986664|36-Maroon|1
996182346511|SKU-4595|8905051986664|34-Navy|1
992845020786|SKU-4595|8905051986664|34-Beige|1
993908958750|SKU-4596|8909552187817|28-Mustard|1
997209525706|SKU-4596|8909552187817|M-Black|0
997787983982|SKU-4597|8901265579475|32-Navy|1
994639444179|SKU-4597|8901265579475|L-Black|0
992874288922|SKU-4597|8901265579475|S-Indigo|1
991226911834|SKU-4598|8907175366896|34-Olive|1
994506687625|SKU-4599|8904567276215|34-Mustard|1
991730951099|SKU-4599|8904567276215|XXL-Maroon|1
998871826504|SKU-4600|8905165133843|XS-Teal|1
997144605835|SKU-4601|8901010889240|28-Navy|1
993598819450|SKU-4601|8901010889240|L-Rust|1
992321991857|SKU-4601|8901010889240|30-Charcoal|1
995443226700|SKU-4602|8906576428310|XXL-Peach|1
997720197002|SKU-4602|8906576428310|38-Maroon|1
996191904115|SKU-4603|8900888331836|L-Pink|1
995218256638|SKU-4603|8900888331836|32-Teal|1
996377255205|SKU-4604|8909188367622|28-Black|0
994554745747|SKU-4604|8909188367622|34-Sky Blue|1
991258079157|SKU-4604|8909188367622|40-Navy|1
993726771333|SKU-4605|8902526045456|L-Sky Blue|1
999692268050|SKU-4605|8902526045456|40-Maroon|1
999348710123|SKU-4605|8902526045456|L-Olive|1
999028404044|SKU-4606|8905298983712|3XL-Peach|0
997290528517|SKU-4606|8905298983712|40-Mustard|1
998226372353|SKU-4606|8905298983712|38-Beige|1
999413354740|SKU-4607|8906694113280|28-Pink|1
995831927561|SKU-4607|8906694113280|36-Grey|1
998232495484|SKU-4608|8902027577599|Free Size-Red|0
992900245356|SKU-4609|8906343481290|Free Size-Rust|1
994250438052|SKU-4609|8906343481290|Free Size-Black|1
999829464913|SKU-4610|8905570923927|42-Indigo|1
998083473351|SKU-4610|8905570923927|34-White|1
994384749950|SKU-4611|8902050115563|XS-White|1
993933309393|SKU-4611|8902050115563|40-Black|1
996260386855|SKU-4611|8902050115563|XS-Rust|1
993755178590|SKU-4612|8907999627592|XL-Maroon|1
996368512299|SKU-4612|8907999627592|3XL-Rust|1
996637142740|SKU-4612|8907999627592|42-Maroon|1
998993679118|SKU-4613|8906553859304|28-Black|1
995614369378|SKU-4613|8906553859304|30-Lavender|1
996565012319|SKU-4614|8902846240353|L-Red|1
991624114416|SKU-4614|8902846240353|Free Size-Sky Blue|1
998549063606|SKU-4614|8902846240353|XL-Beige|1
995519252531|SKU-4615|8905864014819|34-Charcoal|1
992782598571|SKU-4615|8905864014819|S-Mustard|1
995287915301|SKU-4616|8909817851078|38-Lavender|1
995124153459|SKU-4616|8909817851078|28-Teal|1
992937310734|SKU-4617|8907721469638|34-Off-White|0
994687779221|SKU-4617|8907721469638|XXL-Maroon|1
997792497530|SKU-4617|8907721469638|32-Charcoal|1
993535513878|SKU-4618|8909550249094|34-Beige|1
999471298123|SKU-4618|8909550249094|38-Pink|1
993988502232|SKU-4619|8906331176499|Free Size-Mustard|1
992540595449|SKU-4620|8900781100793|Free Size-Maroon|1
998582245337|SKU-4621|8902653598502|L-Pink|1
999988607480|SKU-4621|8902653598502|XXL-Maroon|1
999146582781|SKU-4621|8902653598502|36-Pink|1
998242218488|SKU-4622|8908910248773|30-Grey|1
993337739198|SKU-4622|8908910248773|40-Off-White|1
994323359104|SKU-4623|8909695122752|XS-Indigo|1
999274015962|SKU-4623|8909695122752|28-Charcoal|1
994915766377|SKU-4624|8905075782942|Free Size-Charcoal|1
998030415613|SKU-4625|8909106247179|L-Pink|1
996305700246|SKU-4626|8907253705999|XS-Navy|1
998398999162|SKU-4627|8900519787078|XXL-Teal|1
993749155690|SKU-4627|8900519787078|38-Maroon|1
992020451189|SKU-4628|8900433412900|38-Black|1
999131693983|SKU-4628|8900433412900|30-Teal|1
999863430923|SKU-4629|8906469548577|40-Sky Blue|1
995644517491|SKU-4629|8906469548577|34-White|1
993855752161|SKU-4630|8905769614279|30-Pink|1
995542010336|SKU-4630|8905769614279|XL-Off-White|1
995653312755|SKU-4630|8905769614279|42-Pink|1
996229549125|SKU-4631|8901694158475|34-Off-White|1
998220392683|SKU-4631|8901694158475|Free Size-Red|1
995086388237|SKU-4632|8906650265609|M-Maroon|1
998252896163|SKU-4632|8906650265609|42-Peach|1
992518866898|SKU-4633|8900582245501|30-Lavender|1
996058622270|SKU-4633|8900582245501|3XL-White|1
992515400713|SKU-4633|8900582245501|34-Rust|1
994126770847|SKU-4634|8906671406770|L-Rust|1
998352362947|SKU-4635|8906106800675|XXL-Mustard|1
998414173924|SKU-4635|8906106800675|28-Peach|1
998129359077|SKU-4635|8906106800675|Free Size-Teal|1
993703552161|SKU-4636|8902509822064|32-Maroon|1
994498573329|SKU-4636|8902509822064|42-Red|1
992633193463|SKU-4637|8902321996983|42-Indigo|1
999043043016|SKU-4638|8909032227506|36-Grey|1
999545132988|SKU-4639|8904912645169|L-Peach|1
991287978870|SKU-4639|8904912645169|XXL-Sky Blue|1
996159365626|SKU-4639|8904912645169|42-Indigo|1
992724962269|SKU-4640|8908195005406|S-Black|1
999995440387|SKU-4640|8908195005406|XL-Beige|1
997689561959|SKU-4641|8907005714092|3XL-White|1
991586577174|SKU-4641|8907005714092|L-Maroon|1
994790742824|SKU-4642|8906907479837|3XL-Charcoal|1
999231903954|SKU-4643|8908804110676|30-Beige|1
995330613698|SKU-4644|8905654618652|3XL-Beige|1
999268145190|SKU-4644|8905654618652|34-Indigo|1
997624514465|SKU-4645|8902653400685|M-Lavender|1
996051632609|SKU-4645|8902653400685|38-Black|1
991357381956|SKU-4645|8902653400685|M-Grey|1
997423963737|SKU-4646|8908320882295|38-White|1
995902391208|SKU-4646|8908320882295|34-Pink|1
992979235077|SKU-4647|8909530303058|30-Sky Blue|1
995991866461|SKU-4647|8909530303058|S-Lavender|1
998638257506|SKU-4647|8909530303058|36-Beige|1
991554687677|SKU-4648|8903822963994|40-Charcoal|1
998026220765|SKU-4648|8903822963994|38-Maroon|1
992796153606|SKU-4648|8903822963994|L-Off-White|1
994048106579|SKU-4649|8907980524560|40-Indigo|1
996396339464|SKU-4649|8907980524560|M-Indigo|1
998453263889|SKU-4650|8903463862988|S-Mustard|1
991895562741|SKU-4650|8903463862988|M-Black|1
997482242425|SKU-4650|8903463862988|M-Pink|1
998633953251|SKU-4651|8903402505849|M-White|1
999111779703|SKU-4651|8903402505849|40-Beige|1
994120930270|SKU-4652|8901072941127|42-Beige|1
996975759661|SKU-4652|8901072941127|28-Lavender|1
999256036713|SKU-4652|8901072941127|XL-Teal|1
998908476302|SKU-4653|8903360200801|38-Off-White|1
998403782296|SKU-4654|8906343149472|L-Rust|1
992751749748|SKU-4655|8908664355137|L-Maroon|1
991159323109|SKU-4655|8908664355137|28-Mustard|1
996667900123|SKU-4655|8908664355137|32-Olive|1
991386889041|SKU-4656|8909485500172|XS-Mustard|1
994917833288|SKU-4657|8905441633756|38-Grey|1
993594250779|SKU-4658|8904016367140|40-Mustard|1
991237974741|SKU-4658|8904016367140|32-Indigo|1
991264668424|SKU-4659|8903605688663|S-Rust|1
994133989230|SKU-4659|8903605688663|XL-Mustard|1
999307421729|SKU-4660|8905757532676|28-Charcoal|1
994709567019|SKU-4660|8905757532676|36-Olive|1
994493709425|SKU-4660|8905757532676|XL-Teal|1
998016738415|SKU-4661|8902999648278|40-Mustard|1
993735655819|SKU-4661|8902999648278|XXL-Lavender|1
993325118191|SKU-4662|8909298506762|L-Charcoal|1
994778570512|SKU-4662|8909298506762|32-White|0
994491796318|SKU-4663|8906893288782|XL-Black|1
995637806334|SKU-4664|8900173395210|XL-Navy|1
994024535777|SKU-4664|8900173395210|3XL-Charcoal|1
998658341271|SKU-4664|8900173395210|30-Beige|1
993774492229|SKU-4665|8901991871596|L-Rust|1
995580912922|SKU-4665|8901991871596|L-Off-White|0
996771619329|SKU-4665|8901991871596|42-Maroon|1
994848174564|SKU-4666|8907032438844|32-Maroon|1
999892118778|SKU-4666|8907032438844|28-Off-White|1
993918728382|SKU-4666|8907032438844|3XL-Beige|1
996651680668|SKU-4667|8906434552272|S-Olive|1
997209087592|SKU-4668|8901412617464|42-Grey|1
996784780692|SKU-4669|8904819992043|32-White|1
999892501248|SKU-4670|8902628580994|Free Size-Charcoal|1
993886447113|SKU-4670|8902628580994|L-Charcoal|1
994480222164|SKU-4671|8907090024502|38-Lavender|1
998189161947|SKU-4671|8907090024502|36-Red|0
996957777771|SKU-4671|8907090024502|36-Grey|1
997254239138|SKU-4672|8905715988662|40-Teal|1
995780660424|SKU-4672|8905715988662|28-Off-White|1
994814448152|SKU-4673|8907394944465|M-Indigo|1
991781006728|SKU-4673|8907394944465|XS-Olive|1
991490082257|SKU-4673|8907394944465|42-Pink|1
991951600032|SKU-4674|8909999182884|Free Size-Off-White|0
993381881173|SKU-4674|8909999182884|32-Teal|1
991632511606|SKU-4675|8904776816018|S-Teal|1
992187552997|SKU-4675|8904776816018|M-Grey|0
997388765000|SKU-4675|8904776816018|M-Grey|1
996138883250|SKU-4676|8904530925494|36-Sky Blue|1
995981114007|SKU-4677|8904606528329|40-Off-White|1
999646386528|SKU-4677|8904606528329|M-Pink|1
995353423344|SKU-4677|8904606528329|42-Sky Blue|1
999144679760|SKU-4678|8902151952002|42-Charcoal|1
991829787979|SKU-4678|8902151952002|XXL-Off-White|1
993122271621|SKU-4678|8902151952002|S-Red|1
998275040083|SKU-4679|8903595938251|40-Maroon|1
995010443997|SKU-4679|8903595938251|XXL-Mustard|1
996003496412|SKU-4679|8903595938251|42-Olive|1
994344563700|SKU-4680|8901704908832|3XL-Peach|0
994516991571|SKU-4680|8901704908832|32-Peach|1
999462747111|SKU-4681|8907928941833|S-Indigo|1
992649114334|SKU-4681|8907928941833|XXL-Charcoal|1
995417287713|SKU-4682|8902671766527|40-Maroon|1
992892893011|SKU-4682|8902671766527|30-Pink|1
998119395110|SKU-4682|8902671766527|S-Olive|1
999524994408|SKU-4683|8900734864072|3XL-Pink|1
995904477196|SKU-4683|8900734864072|32-Sky Blue|1
991436125032|SKU-4683|8900734864072|XL-Navy|1
995149689468|SKU-4684|8902498555789|L-Charcoal|1
994484791573|SKU-4684|8902498555789|Free Size-Sky Blue|1
994020269615|SKU-4684|8902498555789|XXL-Lavender|1
999253159679|SKU-4685|8905826331859|Free Size-Charcoal|0
996874482930|SKU-4685|8905826331859|28-Olive|1
996003796823|SKU-4686|8908966156736|42-Off-White|1
996126619486|SKU-4686|8908966156736|Free Size-White|1
992908295851|SKU-4686|8908966156736|42-Peach|1
992963702506|SKU-4687|8902015159362|30-Peach|1
995937164473|SKU-4687|8902015159362|42-Mustard|1
994891215033|SKU-4687|8902015159362|XS-Maroon|1
996920108296|SKU-4688|8908865542654|Free Size-Navy|1
998596118629|SKU-4689|8900841845120|XXL-Sky Blue|1
992483838315|SKU-4689|8900841845120|XXL-Indigo|1
992588755964|SKU-4690|8908291982991|34-Maroon|1
994631140600|SKU-4690|8908291982991|M-Maroon|1
994237143947|SKU-4691|8909947969295|28-Peach|1
992105642925|SKU-4691|8909947969295|38-Mustard|1
992053155802|SKU-4692|8909598250359|36-Maroon|1
999170744047|SKU-4692|8909598250359|32-Sky Blue|1
991809048141|SKU-4692|8909598250359|M-Mustard|1
997212230968|SKU-4693|8900546916635|XL-Maroon|1
996726502579|SKU-4693|8900546916635|42-White|1
999433875387|SKU-4693|8900546916635|32-Maroon|1
998235258092|SKU-4694|8901188984796|36-Mustard|1
991532464240|SKU-4695|8904573153916|XL-Maroon|1
998033877115|SKU-4696|8905020042769|28-Peach|0
998149341722|SKU-4696|8905020042769|42-Black|1
999363496654|SKU-4697|8907279019902|30-Mustard|1
998804985576|SKU-4697|8907279019902|XL-Beige|1
998514380557|SKU-4698|8906468253882|S-White|0
991241777694|SKU-4698|8906468253882|40-Red|1
993788183823|SKU-4699|8907405876729|40-Rust|0
